NAME,EMP,ESTAB,NAICS2017,state,county
"Martin County, North Carolina",932,80,44-45,37,117
"Mitchell County, North Carolina",674,59,44-45,37,121
"Montgomery County, North Carolina",807,86,44-45,37,123
"Moore County, North Carolina",4922,364,44-45,37,125
"Pender County, North Carolina",2198,164,44-45,37,141
"Person County, North Carolina",1531,131,44-45,37,145
"Pitt County, North Carolina",9581,600,44-45,37,147
"Randolph County, North Carolina",4900,388,44-45,37,151
"Robeson County, North Carolina",5336,394,44-45,37,155
"Rockingham County, North Carolina",3667,305,44-45,37,157
"Rowan County, North Carolina",4721,417,44-45,37,159
"Rutherford County, North Carolina",2441,198,44-45,37,161
"Sampson County, North Carolina",2212,177,44-45,37,163
"Scotland County, North Carolina",1602,131,44-45,37,165
"Stanly County, North Carolina",2942,237,44-45,37,167
"Stokes County, North Carolina",1364,114,44-45,37,169
"Surry County, North Carolina",4342,318,44-45,37,171
"Transylvania County, North Carolina",1523,124,44-45,37,175
"Tyrrell County, North Carolina",208,15,44-45,37,177
"Vance County, North Carolina",2311,178,44-45,37,181
"Washington County, North Carolina",430,43,44-45,37,187
"Watauga County, North Carolina",3881,297,44-45,37,189
"Wayne County, North Carolina",5943,453,44-45,37,191
"Wilkes County, North Carolina",2519,215,44-45,37,193
"McDowell County, North Carolina",1821,134,44-45,37,111
"Wilson County, North Carolina",3930,344,44-45,37,195
"Yadkin County, North Carolina",917,107,44-45,37,197
"Beaufort County, North Carolina",2399,185,44-45,37,013
"Buncombe County, North Carolina",18027,1291,44-45,37,021
"Cabarrus County, North Carolina",13789,755,44-45,37,025
"Caldwell County, North Carolina",3035,254,44-45,37,027
"Carteret County, North Carolina",4610,373,44-45,37,031
"Catawba County, North Carolina",10065,676,44-45,37,035
"Chatham County, North Carolina",2401,187,44-45,37,037
"Cleveland County, North Carolina",4153,366,44-45,37,045
"Craven County, North Carolina",4752,358,44-45,37,049
"Cumberland County, North Carolina",17393,1070,44-45,37,051
"Davidson County, North Carolina",5812,481,44-45,37,057
"Durham County, North Carolina",15529,918,44-45,37,063
"Forsyth County, North Carolina",22095,1329,44-45,37,067
"Gaston County, North Carolina",10167,646,44-45,37,071
"Guilford County, North Carolina",28816,1845,44-45,37,081
"Henderson County, North Carolina",5959,409,44-45,37,089
"Hertford County, North Carolina",1138,88,44-45,37,091
"Iredell County, North Carolina",9979,678,44-45,37,097
"Johnston County, North Carolina",8714,541,44-45,37,101
"Mecklenburg County, North Carolina",59995,3568,44-45,37,119
"Nash County, North Carolina",4946,395,44-45,37,127
"New Hanover County, North Carolina",16372,1083,44-45,37,129
"Onslow County, North Carolina",8536,561,44-45,37,133
"Orange County, North Carolina",6107,329,44-45,37,135
"Union County, North Carolina",8434,574,44-45,37,179
"Wake County, North Carolina",64512,3570,44-45,37,183
"Abbeville County, South Carolina",433,58,44-45,45,001
"Aiken County, South Carolina",7365,528,44-45,45,003
"Allendale County, South Carolina",136,24,44-45,45,005
"Anderson County, South Carolina",9027,694,44-45,45,007
"Bamberg County, South Carolina",395,52,44-45,45,009
"Barnwell County, South Carolina",608,67,44-45,45,011
"Calhoun County, South Carolina",317,34,44-45,45,017
"Chester County, South Carolina",929,97,44-45,45,023
"Chesterfield County, South Carolina",1199,117,44-45,45,025
"Clarendon County, South Carolina",1206,110,44-45,45,027
"Edgefield County, South Carolina",397,52,44-45,45,037
"Laurens County, South Carolina",1789,181,44-45,45,059
"McCormick County, South Carolina",154,23,44-45,45,065
"Saluda County, South Carolina",351,43,44-45,45,081
"Williamsburg County, South Carolina",898,110,44-45,45,089
"Cherokee County, South Carolina",2683,198,44-45,45,021
"Colleton County, South Carolina",1679,141,44-45,45,029
"Darlington County, South Carolina",2411,222,44-45,45,031
"Dillon County, South Carolina",1225,104,44-45,45,033
"Dorchester County, South Carolina",5319,328,44-45,45,035
"Georgetown County, South Carolina",3379,302,44-45,45,043
"Greenwood County, South Carolina",3691,278,44-45,45,047
"Hampton County, South Carolina",563,70,44-45,45,049
"Jasper County, South Carolina",2283,128,44-45,45,053
"Kershaw County, South Carolina",2301,204,44-45,45,055
"Lancaster County, South Carolina",3483,253,44-45,45,057
"Lee County, South Carolina",397,39,44-45,45,061
"Marion County, South Carolina",1001,106,44-45,45,067
"Marlboro County, South Carolina",883,83,44-45,45,069
"Newberry County, South Carolina",1518,128,44-45,45,071
"Oconee County, South Carolina",3389,273,44-45,45,073
"Orangeburg County, South Carolina",3847,330,44-45,45,075
"Sumter County, South Carolina",4566,366,44-45,45,085
"Union County, South Carolina",913,92,44-45,45,087
"Fairfield County, South Carolina",560,57,44-45,45,039
"Spartanburg County, South Carolina",16562,1068,44-45,45,083
"York County, South Carolina",12490,742,44-45,45,091
"Beaufort County, South Carolina",10673,771,44-45,45,013
"Berkeley County, South Carolina",8465,474,44-45,45,015
"Charleston County, South Carolina",28575,2000,44-45,45,019
"Florence County, South Carolina",8576,661,44-45,45,041
"Greenville County, South Carolina",28460,1848,44-45,45,045
"Horry County, South Carolina",25324,1790,44-45,45,051
"Lexington County, South Carolina",20319,1170,44-45,45,063
"Pickens County, South Carolina",5751,364,44-45,45,077
"Richland County, South Carolina",19351,1235,44-45,45,079
"Appling County, Georgia",1025,76,44-45,13,001
"Atkinson County, Georgia",131,21,44-45,13,003
"Bacon County, Georgia",330,46,44-45,13,005
"Baker County, Georgia",27,5,44-45,13,007
"Baldwin County, Georgia",2462,205,44-45,13,009
"Banks County, Georgia",837,55,44-45,13,011
"Bleckley County, Georgia",386,32,44-45,13,023
"Brantley County, Georgia",307,41,44-45,13,025
"Brooks County, Georgia",369,38,44-45,13,027
"Bryan County, Georgia",1433,111,44-45,13,029
"Calhoun County, Georgia",73,12,44-45,13,037
"Camden County, Georgia",2027,165,44-45,13,039
"Candler County, Georgia",460,51,44-45,13,043
"Chattahoochee County, Georgia",53,9,44-45,13,053
"Chattooga County, Georgia",721,72,44-45,13,055
"Clay County, Georgia",57,14,44-45,13,061
"Clinch County, Georgia",164,26,44-45,13,065
"Cook County, Georgia",716,63,44-45,13,075
"Dade County, Georgia",571,64,44-45,13,083
"Decatur County, Georgia",1397,124,44-45,13,087
"Dodge County, Georgia",634,58,44-45,13,091
"Dooly County, Georgia",266,35,44-45,13,093
"Echols County, Georgia",11,4,44-45,13,101
"Evans County, Georgia",438,58,44-45,13,109
"Fannin County, Georgia",1546,130,44-45,13,111
"Franklin County, Georgia",930,98,44-45,13,119
"Glascock County, Georgia",35,4,44-45,13,125
"Greene County, Georgia",852,74,44-45,13,133
"Haralson County, Georgia",1055,97,44-45,13,143
"Harris County, Georgia",332,61,44-45,13,145
"Hart County, Georgia",994,81,44-45,13,147
"Irwin County, Georgia",128,25,44-45,13,155
"Jasper County, Georgia",275,31,44-45,13,159
"Jefferson County, Georgia",608,59,44-45,13,163
"Jenkins County, Georgia",171,18,44-45,13,165
"Johnson County, Georgia",195,22,44-45,13,167
"Jones County, Georgia",532,51,44-45,13,169
"Lamar County, Georgia",522,43,44-45,13,171
"Liberty County, Georgia",2403,187,44-45,13,179
"Lincoln County, Georgia",160,23,44-45,13,181
"Long County, Georgia",92,17,44-45,13,183
"McDuffie County, Georgia",1016,89,44-45,13,189
"McIntosh County, Georgia",304,39,44-45,13,191
"Macon County, Georgia",201,38,44-45,13,193
"Madison County, Georgia",437,54,44-45,13,195
"Meriwether County, Georgia",579,73,44-45,13,199
"Montgomery County, Georgia",99,18,44-45,13,209
"Murray County, Georgia",1015,94,44-45,13,213
"Oglethorpe County, Georgia",127,21,44-45,13,221
"Peach County, Georgia",1346,105,44-45,13,225
"Pierce County, Georgia",486,72,44-45,13,229
"Pike County, Georgia",216,41,44-45,13,231
"Polk County, Georgia",1450,137,44-45,13,233
"Pulaski County, Georgia",336,36,44-45,13,235
"Putnam County, Georgia",850,82,44-45,13,237
"Quitman County, Georgia",27,10,44-45,13,239
"Rabun County, Georgia",1118,75,44-45,13,241
"Randolph County, Georgia",157,23,44-45,13,243
"Schley County, Georgia",69,8,44-45,13,249
"Screven County, Georgia",430,47,44-45,13,251
"Seminole County, Georgia",286,47,44-45,13,253
"Talbot County, Georgia",83,11,44-45,13,263
"Taliaferro County, Georgia",16,5,44-45,13,265
"Taylor County, Georgia",122,27,44-45,13,269
"Telfair County, Georgia",347,43,44-45,13,271
"Towns County, Georgia",387,54,44-45,13,281
"Turner County, Georgia",280,32,44-45,13,287
"Upson County, Georgia",992,93,44-45,13,293
"Walker County, Georgia",1461,144,44-45,13,295
"Warren County, Georgia",72,14,44-45,13,301
"Washington County, Georgia",711,70,44-45,13,303
"Wayne County, Georgia",1238,121,44-45,13,305
"Webster County, Georgia",40,4,44-45,13,307
"Wilcox County, Georgia",83,26,44-45,13,315
"Wilkes County, Georgia",365,41,44-45,13,317
"Wilkinson County, Georgia",177,24,44-45,13,319
"Barrow County, Georgia",3030,207,44-45,13,013
"Bartow County, Georgia",4387,346,44-45,13,015
"Ben Hill County, Georgia",738,68,44-45,13,017
"Berrien County, Georgia",406,50,44-45,13,019
"Bibb County, Georgia",11360,773,44-45,13,021
"Bulloch County, Georgia",3593,277,44-45,13,031
"Butts County, Georgia",1041,78,44-45,13,035
"Carroll County, Georgia",5488,380,44-45,13,045
"Catoosa County, Georgia",3544,189,44-45,13,047
"Charlton County, Georgia",242,31,44-45,13,049
"Coffee County, Georgia",1992,203,44-45,13,069
"Colquitt County, Georgia",2003,203,44-45,13,071
"Crawford County, Georgia",123,29,44-45,13,079
"Dawson County, Georgia",3201,209,44-45,13,085
"Early County, Georgia",400,51,44-45,13,099
"Effingham County, Georgia",1627,117,44-45,13,103
"Elbert County, Georgia",598,65,44-45,13,105
"Emanuel County, Georgia",832,77,44-45,13,107
"Floyd County, Georgia",4273,388,44-45,13,115
"Gilmer County, Georgia",1303,107,44-45,13,123
"Glynn County, Georgia",5174,445,44-45,13,127
"Gordon County, Georgia",2423,209,44-45,13,129
"Grady County, Georgia",1016,76,44-45,13,131
"Habersham County, Georgia",2015,173,44-45,13,137
"Hancock County, Georgia",97,23,44-45,13,141
"Heard County, Georgia",101,17,44-45,13,149
"Houston County, Georgia",7939,536,44-45,13,153
"Jackson County, Georgia",3475,251,44-45,13,157
"Jeff Davis County, Georgia",669,64,44-45,13,161
"Lanier County, Georgia",115,21,44-45,13,173
"Laurens County, Georgia",2530,220,44-45,13,175
"Lee County, Georgia",708,64,44-45,13,177
"Lumpkin County, Georgia",925,79,44-45,13,187
"Marion County, Georgia",111,25,44-45,13,197
"Miller County, Georgia",176,23,44-45,13,201
"Mitchell County, Georgia",610,78,44-45,13,205
"Monroe County, Georgia",1106,93,44-45,13,207
"Newton County, Georgia",3236,239,44-45,13,217
"Oconee County, Georgia",2375,124,44-45,13,219
"Paulding County, Georgia",5457,307,44-45,13,223
"Pickens County, Georgia",1284,103,44-45,13,227
"Richmond County, Georgia",10563,765,44-45,13,245
"Spalding County, Georgia",3001,231,44-45,13,255
"Stewart County, Georgia",87,11,44-45,13,259
"Sumter County, Georgia",1390,128,44-45,13,261
"Tattnall County, Georgia",515,67,44-45,13,267
"Terrell County, Georgia",348,37,44-45,13,273
"Thomas County, Georgia",2621,220,44-45,13,275
"Tift County, Georgia",2856,241,44-45,13,277
"Toombs County, Georgia",1900,154,44-45,13,279
"Treutlen County, Georgia",187,18,44-45,13,283
"Troup County, Georgia",3533,321,44-45,13,285
"Twiggs County, Georgia",77,15,44-45,13,289
"Union County, Georgia",1261,101,44-45,13,291
"Ware County, Georgia",2325,189,44-45,13,299
"Wheeler County, Georgia",80,12,44-45,13,309
"White County, Georgia",1205,120,44-45,13,311
"Worth County, Georgia",490,50,44-45,13,321
"Walton County, Georgia",2912,231,44-45,13,297
"Whitfield County, Georgia",4960,412,44-45,13,313
"Burke County, Georgia",800,63,44-45,13,033
"Chatham County, Georgia",18389,1347,44-45,13,051
"Cherokee County, Georgia",11309,688,44-45,13,057
"Clarke County, Georgia",7599,494,44-45,13,059
"Clayton County, Georgia",10628,765,44-45,13,063
"Cobb County, Georgia",37503,2327,44-45,13,067
"Columbia County, Georgia",6848,357,44-45,13,073
"Coweta County, Georgia",7447,432,44-45,13,077
"Crisp County, Georgia",1218,114,44-45,13,081
"DeKalb County, Georgia",31743,2270,44-45,13,089
"Dougherty County, Georgia",5924,425,44-45,13,095
"Douglas County, Georgia",8881,445,44-45,13,097
"Fayette County, Georgia",7194,458,44-45,13,113
"Forsyth County, Georgia",11373,725,44-45,13,117
"Fulton County, Georgia",52847,3852,44-45,13,121
"Gwinnett County, Georgia",46149,3050,44-45,13,135
"Hall County, Georgia",9391,662,44-45,13,139
"Henry County, Georgia",10740,630,44-45,13,151
"Lowndes County, Georgia",6450,511,44-45,13,185
"Morgan County, Georgia",1074,76,44-45,13,211
"Muscogee County, Georgia",10759,809,44-45,13,215
"Rockdale County, Georgia",5133,337,44-45,13,247
"Stephens County, Georgia",1192,101,44-45,13,257
