NAME,EMP,ESTAB,NAICS2017,state,county
"Dougherty County, Georgia",257,27,71,13,095
"Douglas County, Georgia",245,32,71,13,097
"Fayette County, Georgia",797,93,71,13,113
"Floyd County, Georgia",168,27,71,13,115
"Forsyth County, Georgia",1247,109,71,13,117
"Fulton County, Georgia",12248,940,71,13,121
"Glynn County, Georgia",391,42,71,13,127
"Gwinnett County, Georgia",3206,390,71,13,135
"Hall County, Georgia",1995,81,71,13,139
"Henry County, Georgia",956,70,71,13,151
"Houston County, Georgia",467,28,71,13,153
"Lowndes County, Georgia",705,40,71,13,185
"Muscogee County, Georgia",1059,70,71,13,215
"Paulding County, Georgia",268,32,71,13,223
"Richmond County, Georgia",1752,47,71,13,245
"Rockdale County, Georgia",154,29,71,13,247
"Spalding County, Georgia",67,12,71,13,255
