NAME,EMP,ESTAB,NAICS2017,state,county
"Meriwether County, Georgia",26,5,51,13,199
"Morgan County, Georgia",34,8,51,13,211
"Pike County, Georgia",18,5,51,13,231
"Pulaski County, Georgia",42,3,51,13,235
"Screven County, Georgia",38,3,51,13,251
"Seminole County, Georgia",13,3,51,13,253
"Stephens County, Georgia",77,11,51,13,257
"Sumter County, Georgia",50,7,51,13,261
"Telfair County, Georgia",26,4,51,13,271
"Terrell County, Georgia",25,4,51,13,273
"Upson County, Georgia",32,7,51,13,293
"Walker County, Georgia",32,7,51,13,295
"Wilkes County, Georgia",50,3,51,13,317
"Wilkinson County, Georgia",17,3,51,13,319
"Clarke County, Georgia",678,60,51,13,059
"Coffee County, Georgia",85,9,51,13,069
"Coweta County, Georgia",430,37,51,13,077
"Dougherty County, Georgia",560,33,51,13,095
"Hart County, Georgia",61,5,51,13,147
"Lowndes County, Georgia",455,28,51,13,185
"Madison County, Georgia",33,3,51,13,195
"Pickens County, Georgia",36,6,51,13,227
"Spalding County, Georgia",114,19,51,13,255
"Tift County, Georgia",209,16,51,13,277
"Walton County, Georgia",109,27,51,13,297
"Whitfield County, Georgia",396,26,51,13,313
"Barrow County, Georgia",193,24,51,13,013
"Bartow County, Georgia",189,23,51,13,015
"Bibb County, Georgia",868,72,51,13,021
"Bryan County, Georgia",50,9,51,13,029
"Bulloch County, Georgia",204,12,51,13,031
"Butts County, Georgia",30,7,51,13,035
"Camden County, Georgia",108,15,51,13,039
"Carroll County, Georgia",737,35,51,13,045
"Catoosa County, Georgia",126,16,51,13,047
"Chatham County, Georgia",1305,119,51,13,051
"Cherokee County, Georgia",520,82,51,13,057
"Clayton County, Georgia",542,65,51,13,063
"Cobb County, Georgia",10313,497,51,13,067
"Colquitt County, Georgia",96,10,51,13,071
"Columbia County, Georgia",285,33,51,13,073
"Cook County, Georgia",34,6,51,13,075
"Dawson County, Georgia",58,12,51,13,085
"Decatur County, Georgia",62,9,51,13,087
"DeKalb County, Georgia",14958,519,51,13,089
"Douglas County, Georgia",205,42,51,13,097
"Effingham County, Georgia",65,7,51,13,103
"Emanuel County, Georgia",30,5,51,13,107
"Fannin County, Georgia",64,9,51,13,111
"Fayette County, Georgia",637,73,51,13,113
"Floyd County, Georgia",193,29,51,13,115
"Forsyth County, Georgia",1367,151,51,13,117
"Franklin County, Georgia",15,4,51,13,119
"Fulton County, Georgia",52325,1350,51,13,121
"Gilmer County, Georgia",182,8,51,13,123
"Glynn County, Georgia",174,35,51,13,127
"Gordon County, Georgia",85,13,51,13,129
"Gwinnett County, Georgia",11512,541,51,13,135
"Habersham County, Georgia",364,17,51,13,137
"Hall County, Georgia",612,82,51,13,139
"Harris County, Georgia",9,4,51,13,145
"Henry County, Georgia",1026,80,51,13,151
"Houston County, Georgia",337,32,51,13,153
"Jackson County, Georgia",98,11,51,13,157
"Lamar County, Georgia",8,3,51,13,171
"Laurens County, Georgia",105,17,51,13,175
"Liberty County, Georgia",99,18,51,13,179
"Mitchell County, Georgia",17,5,51,13,205
"Murray County, Georgia",28,4,51,13,213
"Muscogee County, Georgia",1265,70,51,13,215
"Newton County, Georgia",484,32,51,13,217
"Oconee County, Georgia",141,19,51,13,219
"Paulding County, Georgia",240,28,51,13,223
"Peach County, Georgia",34,7,51,13,225
"Pierce County, Georgia",19,4,51,13,229
"Polk County, Georgia",275,18,51,13,233
"Putnam County, Georgia",62,7,51,13,237
"Rabun County, Georgia",24,3,51,13,241
"Richmond County, Georgia",1753,71,51,13,245
"Rockdale County, Georgia",789,47,51,13,247
"Thomas County, Georgia",112,17,51,13,275
"Toombs County, Georgia",69,9,51,13,279
"Towns County, Georgia",33,8,51,13,281
"Troup County, Georgia",621,20,51,13,285
"Union County, Georgia",33,8,51,13,291
"Ware County, Georgia",88,11,51,13,299
"Washington County, Georgia",24,6,51,13,303
"Wayne County, Georgia",85,8,51,13,305
"White County, Georgia",65,10,51,13,311
